,Latitude,Longitude,Tweets,Positive,Negative,Neutral,Mixed,Sentiment
3729,33,-79,_stone   Remember when Fife went on CTV TV and said we would never get the AZ vaccine because Trudeau something something?',0.0057182954624295235,0.08069974929094315,0.9134203791618347,0.0001615601941011846,NEUTRAL
3730,33,-79,"Here's what you need to know today: More people are about to be eligible for the vaccine, the lingering effects of COVID-19 are requiring rehab for some folks, and this weekend's events are looking good. ",0.1550007462501526,0.018641719594597816,0.8260305523872375,0.0003269345033913851,NEUTRAL
3731,33,-79,"RT _LA: Beginning 3/15 in Ca, healthcare providers may use their clinical judgement to vaccinate people 16-64 who are deemed to be at'",0.0066400631330907345,0.2418329417705536,0.7451813817024231,0.00634562224149704,NEUTRAL
3732,33,-79,"RT _second:  honestly, biden's kept kids in cages, is reopening facilities, isn't doing anything about the pandemic othe'",0.0028308641631156206,0.6927530765533447,0.3023924231529236,0.0020236822310835123,NEGATIVE
3733,33,-79,"RT : Tomorrow will mark two weeks since I received the second shot of the Pfizer vaccination , but I'm among those cited here who'",0.04896170645952225,0.1197771281003952,0.8311579823493958,0.00010325703624403104,NEUTRAL
3734,33,-79,RT : The Pentagon just confirmed they can't legally mandate the C19 vaccine while still under Emergency Use Authorization.Um',0.0010188310407102108,0.7703658938407898,0.22816014289855957,0.0004551667079795152,NEGATIVE
3735,33,-79,"If Bill Gates is gonna track us all through the vaccine, why didn't he build a platform to easily sign-up for appointments?'",0.0013188003795221448,0.8565086722373962,0.1421291083097458,4.342283864389174e-05,NEGATIVE
3736,33,-79,"RT : Our children are struggling! 83% increase in suicide and self-harm, 63% increase in violence to others, 59% increase in drugs and a'",0.0007919976487755775,0.8698422312736511,0.12885119020938873,0.0005145734758116305,NEGATIVE
3737,33,-79,"RT : 'Why, when a pandemic has killed 500,000 Americans, does the public need to be convinced [about vaccines]? In part because'",0.0068777501583099365,0.6054083108901978,0.3549644351005554,0.032749440521001816,NEGATIVE
3738,33,-79,"RT : Our children are struggling! 83% increase in suicide and self-harm, 63% increase in violence to others, 59% increase in drugs and a'",0.0007919976487755775,0.8698422312736511,0.12885119020938873,0.0005145734758116305,NEGATIVE
3739,33,-79,"She and her husband fall under the state's healthcare worker category as caregivers to high-risk individuals.Letters from the state were required to get the vaccine. Unbeknownst to them, non-eligible people were using copies of the state's eligibility paperwork to do the same.'",0.0032938497606664896,0.5864764451980591,0.40288424491882324,0.007345483638346195,NEGATIVE
3740,33,-79,"RT : Are we bombing Syria with the vaccine?'34,-117:",0.001569810090586543,0.6420376896858215,0.3552235960960388,0.001168918563053012,NEGATIVE
3741,33,-79,RT 31:  Honestly.  We just got a new vaccine approved.  Vaccines are now rolling in even larger amounts than anticipated',0.12572669982910156,0.40012872219085693,0.4611038565635681,0.013040748424828053,NEUTRAL
3742,33,-79,"  Awesome! Reminder: if Trump would have just been elected for his first term, he would have claimed that the previous president had the vaccine and wouldn't give it to us. Thanks for not doing that even though it's kind of true in this case.'",0.46808335185050964,0.12375397235155106,0.4000515341758728,0.008111046627163887,POSITIVE
3743,33,-79,_stone   Remember when Fife went on CTV TV and said we would never get the AZ vaccine because Trudeau something something?',0.0057182954624295235,0.08069974929094315,0.9134203791618347,0.0001615601941011846,NEUTRAL
3744,33,-79,_DailyMail How is Prince Philip doing in the Hosp after he took the vaccine ',0.0010572975734248757,0.09109378606081009,0.9078287482261658,2.019507701334078e-05,NEUTRAL
3745,33,-79,RT : Just got my first dose of the vaccine ,0.021158574149012566,0.0064960652962327,0.9706434011459351,0.0017020185478031635,NEUTRAL
3746,33,-79,Millions of Americans unable to get 2nd COVID-19 vaccine shot.  ,0.013889612630009651,0.5801271200180054,0.4019114077091217,0.00407182052731514,NEGATIVE
3747,33,-79,Just got my first dose of the vaccine ,0.024534909054636955,0.005688522011041641,0.9678832292556763,0.001893363893032074,NEUTRAL
3748,33,-79,"New vaccine brings optimism amid rising threat of variants, high case counts ",0.049012936651706696,0.08172600716352463,0.45221146941185,0.41704949736595154,NEUTRAL
3749,33,-79,"RT _wr: Now that we have a third vaccine incoming, I'm looking forward to watching the Ford Government's nimble operation adjust to'",0.668131947517395,0.08683034777641296,0.2437029331922531,0.0013347354251891375,POSITIVE
3750,33,-79,"I'm wearing my  styled mask, one of my new citrus Awesomeshirts and just got my first dose of the Moderna vaccine at !Looking forward to developing superpowers through science, like immunity to Covid, and even then I will still wear my masks! BeAHero ",0.958986759185791,0.00028617275529541075,0.0406525693833828,7.450675184372813e-05,POSITIVE
3751,33,-79,RT : 's approval of the  vaccine gives us a 3rd vaccine in our fight against COVID-19. This is great ne',0.8522314429283142,0.015886398032307625,0.13096188008785248,0.0009202145738527179,POSITIVE
3752,33,-79,"It's been approx. 26 since my second dose of Covid-19 Pfizer vaccine and I'm feeling a lot better.Around 10 pm last night, side effects started manifesting (12 hours after getting vaccinated) Fatigue (sobrang lala nito, joints and muscles aching) Chills Headache'",0.2277013063430786,0.7587568759918213,0.01247876975685358,0.0010631009936332703,NEGATIVE
3753,33,-79,just got my vaccine ',0.06674185395240784,0.1401502639055252,0.7141202092170715,0.07898762822151184,NEUTRAL
3754,33,-79,'s approval of the  vaccine gives us a 3rd vaccine in our fight against COVID-19. This is great news for Ontario and Canada.We're working with our Team Ontario partners to ramp-up our vaccine rollout as we receive more supply. ,0.8341562151908875,0.000769851088989526,0.16502059996128082,5.328893894329667e-05,POSITIVE
3755,33,-79,Delayed vaccine shipment leaves New York City with 'extra' supply ,0.011491498909890652,0.27878716588020325,0.7096863985061646,3.489966911729425e-05,NEUTRAL
3756,33,-79, Everyone has a different immune system state and a different blood type.  There's no way for the vaccine to NOT cause varying symptoms/effects/outcomes.',0.031490206718444824,0.16571956872940063,0.7995386719703674,0.0032515167258679867,NEUTRAL
3757,33,-79,"RT _wr: Now that we have a third vaccine incoming, I'm looking forward to watching the Ford Government's nimble operation adjust to'",0.668131947517395,0.08683034777641296,0.2437029331922531,0.0013347354251891375,POSITIVE
3758,33,-79,"Thank God, my wife was shot. firstdose Pfizer vaccine mobileclinic ",0.8622243404388428,0.03872326761484146,0.0951189175248146,0.0039334846660494804,POSITIVE
3759,33,-79,"RT _wr: Now that we have a third vaccine incoming, I'm looking forward to watching the Ford Government's nimble operation adjust to'",0.668131947517395,0.08683034777641296,0.2437029331922531,0.0013347354251891375,POSITIVE
3760,33,-79,_Gawande i have thrombocytosis that i treat with low dose aspirin. Is it safe for me to get a covid vaccine? I have heard of blood clot issues in some people.',0.021907750517129898,0.1040932759642601,0.8732966184616089,0.0007024335791356862,NEUTRAL
3761,33,-79,I texted my wife this picture and that I'waiting in lime' for my vaccine appointment. It was a typo... BUT WAS IT?!   awesomeshirts ,0.15794014930725098,0.0354764461517334,0.025028958916664124,0.7815544009208679,MIXED
3762,33,-79,"RT _wr: Now that we have a third vaccine incoming, I'm looking forward to watching the Ford Government's nimble operation adjust to'",0.668131947517395,0.08683034777641296,0.2437029331922531,0.0013347354251891375,POSITIVE
3763,33,-79,"RT _wr: Now that we have a third vaccine incoming, I'm looking forward to watching the Ford Government's nimble operation adjust to'",0.668131947517395,0.08683034777641296,0.2437029331922531,0.0013347354251891375,POSITIVE
3764,33,-79,"many people have plastic mesh material implants hernia ,TVM , breast ++many have allergic reaction to these implants ..maybe best in not having the vaccine ..please research and talk to a Dr .'",0.03208133578300476,0.25977519154548645,0.6967416405677795,0.011401780880987644,NEUTRAL
3765,33,-79,RT 1971: Feeling blessed.  I got my first vaccine today and am setup for my next one.  Thankful for the partnership with Rialto USD',0.9873658418655396,0.0006808738107793033,0.01192259881645441,3.058202855754644e-05,POSITIVE
3766,33,-79,RT 31:  Honestly.  We just got a new vaccine approved.  Vaccines are now rolling in even larger amounts than anticipated',0.12572669982910156,0.40012872219085693,0.4611038565635681,0.013040748424828053,NEUTRAL
3767,33,-79,RT 31:  I'm sure we will see a front page editorial in The Globe very soon highlighting all the great news and vaccine d',0.5484907627105713,0.024385107681155205,0.4206228256225586,0.006501389667391777,POSITIVE
3768,33,-79,RT 31:  Honestly.  We just got a new vaccine approved.  Vaccines are now rolling in even larger amounts than anticipated',0.12572669982910156,0.40012872219085693,0.4611038565635681,0.013040748424828053,NEUTRAL
3769,33,-79,Getting my vaccine today ',0.04200964793562889,0.06394736468791962,0.8911775350570679,0.002865375252440572,NEUTRAL
3770,33,-79,RT 31:  I'm sure we will see a front page editorial in The Globe very soon highlighting all the great news and vaccine d',0.5484907627105713,0.024385107681155205,0.4206228256225586,0.006501389667391777,POSITIVE
3771,33,-79,It is important to continue wearing a face covering and practicing social distancing until we reach herd immunity from widespread vaccination. For more info please visit:,0.03970643877983093,0.0009748718584887683,0.9568718075752258,0.002446825848892331,NEUTRAL
3772,33,-79,"RT _wr: Now that we have a third vaccine incoming, I'm looking forward to watching the Ford Government's nimble operation adjust to'",0.668131947517395,0.08683034777641296,0.2437029331922531,0.0013347354251891375,POSITIVE
3773,33,-79,"Three vials of Moderna vaccine, enough for 30 doses, were missing from a delivery sent to Indio last week. Police and Riverside County are investigating. ",0.008672276511788368,0.5542727112770081,0.4366168677806854,0.00043820764403790236,NEGATIVE
3774,33,-79,ICYMI: Watch the COVID19 Vaccine Town Hall here: ,0.000397557916585356,0.0010106662521138787,0.9985706806182861,2.107000727846753e-05,NEUTRAL
3775,33,-79,"RT _wr: Now that we have a third vaccine incoming, I'm looking forward to watching the Ford Government's nimble operation adjust to'",0.668131947517395,0.08683034777641296,0.2437029331922531,0.0013347354251891375,POSITIVE
3776,33,-79,"What if Nixon, in his speech on Vietnam peace talks, instead of saying 'We are going to bomb them to the peace table' said 'China and North Vietnam? We donwant to hurt our great relationship with them, in fact, I am buying another 20 million doses of vaccine from them today..''",0.01002312358468771,0.6429752707481384,0.3467574119567871,0.0002441304677631706,NEGATIVE
3777,33,-79,"RT : Are the COVID-19 vaccines safe? Yes To learn more about the safety and efficacy of COVID-19 vaccines, visit: ",0.07103345543146133,0.0243351012468338,0.9044013023376465,0.00023023047833703458,NEUTRAL
3778,33,-79," Ok, I'd like to go back and change a couple of decisions I made.  So is it the P., M., or JandJ. vaccine I need to get. Or the one out of Russia? Or perhaps the Chinese one? '",0.0030463014263659716,0.15762943029403687,0.8372222185134888,0.002102091209962964,NEUTRAL
3779,33,-79,"RT : Are the COVID-19 vaccines safe? Yes To learn more about the safety and efficacy of COVID-19 vaccines, visit: ",0.07103345543146133,0.0243351012468338,0.9044013023376465,0.00023023047833703458,NEUTRAL
3780,33,-79,"My grandma (77 and high risk) just barely got the 1st dose LAST WEEK. She, and many other seniors and vulnerable people, sure as hell should be getting the vaccine before this lady. 34,-116:",0.026636067777872086,0.7959777116775513,0.17608387768268585,0.0013023088686168194,NEGATIVE
3781,33,-79,Millions of Americans unable to get 2nd COVID-19 vaccine shot.  ,0.013889612630009651,0.5801271200180054,0.4019114077091217,0.00407182052731514,NEGATIVE
3782,33,-79,"Three vials of Moderna vaccine, enough for 30 doses, were missing from a delivery sent to Indio last week. Police and Riverside County are investigating. ",0.008672276511788368,0.5542727112770081,0.4366168677806854,0.00043820764403790236,NEGATIVE
3783,33,-79,"COVID19, Friday morning, 2/26/2021:Cases 29,060,600Deaths 521,026In hospital 52,669Vaccine doses 68,274,117Another Vaccine, JohnsonAndJohnson's, is expected to be approved today. It's not just Americans that need protection, but the entire world, if we are to be safe.'",0.24742446839809418,0.023638814687728882,0.7286859750747681,0.0002507715253159404,NEUTRAL
3784,33,-79,"Johnson and Johnson COVID-19 vaccine, which requires just one shot, is on track to become third allowed for use in US ",0.015877217054367065,0.19799406826496124,0.7860019207000732,0.00012681573571171612,NEUTRAL
3785,33,-79,Another wealthy Florida community receives special access to COVID-19 vaccine. Any other VIP vaccine parties that we weren't invited? ,0.08954386413097382,0.021228263154625893,0.8787388205528259,0.010488994419574738,NEUTRAL
3786,33,-79, right?! I wish everyone had the same opportunity to receive the vaccine hoping everything speeds up though!!',0.2233148068189621,0.31993037462234497,0.23497256636619568,0.22178217768669128,NEGATIVE
3787,33,-79,"4Games omg!! I hope you can get it soon!! idk if your state is allowing this, but I know some pharmacies are creating waitlists and they'll randomly call you when they have an extra vaccine that someone else didn't show up for!That's how some of my family was able to get it so early!!'",0.8860394954681396,0.019602276384830475,0.050791773945093155,0.04356645420193672,POSITIVE
3788,33,-79,"Native people have been disproportionately hit by Covid-19, experiencing higher rates of infection and death than White people in the U.S. But with vaccines, tribal health providers are often outpacing counties and states. ",0.001188473543152213,0.0914640724658966,0.9071854948997498,0.00016197488002944738,NEUTRAL
3789,33,-79,"Vaccine updates: Three vials, or 30 doses, missing from delivery to Indio clinic ",0.001383015071041882,0.3248851001262665,0.6718698143959045,0.001862103003077209,NEUTRAL
3790,33,-79," yay! I'm so glad you've been able to get your vaccine!! I recently got my 2nd dose and it feels so amazing!  yeah, I can only imagine, Mexico has been super bad with their vaccines too! I hope they can get their vaccine sooner than later so you can visit'",0.997087299823761,0.0006834614905528724,0.0006335892830975354,0.0015956847928464413,POSITIVE
3791,33,-79,"is my headache from my covid vaccine, caffeine withdrawal, dehydration, or stress? '",0.008854607120156288,0.5403045415878296,0.44040048122406006,0.010440467856824398,NEGATIVE
3792,33,-79,"Could be the efficacy, could be cuz they got caught putting asbestos in the baby powder...   ",0.01240670494735241,0.6634576320648193,0.05000283196568489,0.27413275837898254,NEGATIVE
3793,33,-79, BS and Biden would have no vaccine had it not been for Trump.',0.001628757338039577,0.6519187688827515,0.3463268578052521,0.00012553604028653353,NEGATIVE
3794,33,-79,Visit Riverside County Public Health for regular updates on the COVID-19 Vaccine - ,0.0016522830119356513,0.0006368041504174471,0.9976909160614014,2.0036344722029753e-05,NEUTRAL
3795,33,-79,does the covid vaccine hurt? i'm scheduled for sunday and i'm baby and i'm SWEATIN',0.1326582133769989,0.35763007402420044,0.4543764889240265,0.05533530190587044,NEUTRAL
3796,33,-79,Got my appointments for the vaccine ',0.16521801054477692,0.009195148944854736,0.8240211009979248,0.001565848127938807,NEUTRAL
3797,33,-79,RT : Riverside County's nursing homes are receiving visits from either CVS or Walgreens  two pharmacies acting as vaccine provide',0.002698093419894576,0.03102412447333336,0.9661622643470764,0.00011556060781003907,NEUTRAL
3798,33,-79,".     _Chigi - please commit to vaccine donations now, not later!  To beat the pandemic we have to prioritise health workers and the most vulnerable globally. Together we can defeat COVID19! EUCO WorldRecoveryPlan'",0.01839297078549862,0.5887548327445984,0.39090678095817566,0.0019454995635896921,NEGATIVE
3799,33,-79,"RT : COVID19, Thursday morning, 2/25/2021:Cases 28,988,209Deaths 518,959In hospital 54,118Vaccine doses 66,464,947So M'",0.004611954092979431,0.010977787896990776,0.9842979311943054,0.00011245762289036065,NEUTRAL
3800,33,-79,"COVID19, Thursday morning, 2/25/2021:Cases 28,988,209Deaths 518,959In hospital 54,118Vaccine doses 66,464,947So MitchMcConnell says if Trump were the GOP candidate in 2024, he would support him. Corruption, Pandemic, Insurrectionit could all be repeated. Oh, joy!'",0.04583321884274483,0.5124977827072144,0.4396078586578369,0.0020611323416233063,NEGATIVE
3801,33,-79,  I'm on board for any National initiative that   announce. 2nd vaccine scheduled for 3/11!',0.16225294768810272,0.016594231128692627,0.8209751844406128,0.00017758125613909215,NEUTRAL
3802,33,-79,My mom got her vaccine appointment for tomorrow in Oregon. So damn thankful. ',0.9084355235099792,0.00959265697747469,0.08134008198976517,0.0006317462539300323,POSITIVE
3803,33,-79,RT : JUST IN: Indio Police and Riverside County are investigating the disappearance of three vials of COVID vaccine that were set to ,0.0021644739899784327,0.1952173411846161,0.8025107383728027,0.00010739496065070853,NEUTRAL
3804,33,-79,RT : More than 450 appointment slots for COVID-19 vaccinations on Friday at the Palm Springs Convention Center opened up Thursday',0.07066110521554947,0.001928646699525416,0.9273799657821655,3.0239898478612304e-05,NEUTRAL
3805,33,-79,More than 450 appointment slots for COVID-19 vaccinations on Friday at the Palm Springs Convention Center opened up Thursday evening. ,0.05061642453074455,0.00037271666224114597,0.9489553570747375,5.546694956137799e-05,NEUTRAL
3806,33,-79,RT : WATCH NOW: Several vials of coronavirus vaccine are reported missing in Indio. Plus new information on the in-custody d',0.003613498294726014,0.762684166431427,0.23256544768810272,0.0011369119165465236,NEGATIVE
3807,33,-79,WATCH NOW: Several vials of coronavirus vaccine are reported missing in Indio. Plus new information on the in-custody death of an Indio man. This and more on NBC Palm Springs News at 6pm. ,0.007755429483950138,0.576083779335022,0.4160991311073303,6.174731970531866e-05,NEGATIVE
3808,33,-79,"Hey guys, you should get the covid vaccine.For... reasons...",0.014916326850652695,0.4322562515735626,0.548679530620575,0.004147816449403763,NEUTRAL
3809,33,-79,WATCH NOW: Several vials of coronavirus vaccine are reported missing in Indio. Plus new information on the in-custody death of an Indio man. This and more on NBC Palm Springs News at 5pm. ,0.008082276210188866,0.5720560550689697,0.4198019504547119,5.970276106381789e-05,NEGATIVE
3810,33,-79,RT : JUST IN: Indio Police and Riverside County are investigating the disappearance of three vials of COVID vaccine that were set to ,0.0021644739899784327,0.1952173411846161,0.8025107383728027,0.00010739496065070853,NEUTRAL
3811,33,-79,JUST IN: Indio Police and Riverside County are investigating the disappearance of three vials of COVID vaccine that were set to be delivered to a local clinic ,0.0013047577813267708,0.042944103479385376,0.9557331204414368,1.804061685106717e-05,NEUTRAL
3812,33,-79,Getting my first dose of the vaccine on Monday and I'm excited but nervous.',0.10324607044458389,0.022463498637080193,0.025979753583669662,0.8483107089996338,MIXED
3813,33,-79,wondering why I feel like shit then remember it's all from the vaccine.... great..',0.08446672558784485,0.6357575058937073,0.20739571750164032,0.07238002121448517,NEGATIVE
3814,33,-79,2nd vaccine down. Feels good to be done. ',0.8988001942634583,0.005594194866716862,0.09137964993715286,0.004226059187203646,POSITIVE
3815,33,-79,Proud to say I just got my 1st Moderna Covid vaccination TheRoadBackToNormalLifeHere is to millions upon millions world wide  also getting the vaccine',0.7130640149116516,0.11393235623836517,0.17273679375648499,0.0002668277302291244,POSITIVE
3816,33,-79,RT : COVID-19 vaccination appointments are available to eligible county residents for first and second doses. Multiple locat',0.0039749122224748135,0.0007693243678659201,0.9952432513237,1.243392671312904e-05,NEUTRAL
3817,33,-79,Biden marks 50M vaccine doses in first 5 weeks in office ,0.05101553350687027,0.009432005695998669,0.9349840879440308,0.0045683179050683975,NEUTRAL
3818,33,-79,RT : Good morning Tweeps!  The only side-effect I'm feeling post vaccine is a sore arm.',0.10823661834001541,0.12024346739053726,0.08339089900255203,0.6881290078163147,MIXED
3819,33,-79,Vaccine but make it fashion ,0.3958396315574646,0.034014489501714706,0.09538792818784714,0.47475796937942505,MIXED
3820,33,-79,"RT : COVID-19 vaccination appointments are available to eligible county residents for first and second doses. Multiple locat'34,-115:",0.0021901039872318506,0.00041180726839229465,0.9973924160003662,5.696347670891555e-06,NEUTRAL
3821,33,-79,"US reaches 500,000 coronavirus deaths in under a year, a once-unthinkable milestone: Latest COVID-19 updates ",0.05218052491545677,0.19036810100078583,0.3226357698440552,0.43481555581092834,MIXED
3822,33,-79,"Getting my second vaccine shot tomorrow, can't wait to sleep all weekend because of it '34,-113:",0.7145646810531616,0.05626940727233887,0.22022724151611328,0.008938649669289589,POSITIVE
3823,33,-79,1   What evidence is there that it is any more or less dangerous than any other vaccine?',0.004215444903820753,0.40036797523498535,0.5949296355247498,0.00048697879537940025,NEUTRAL
3824,33,-79,"COVID19 Vaccine FACT: The vaccine developers report that some people experience pain where they were injected; body aches; headaches or fever, lasting for a day or two. More Facts vs Myths @ ",0.006838837638497353,0.08238054066896439,0.9105364084243774,0.0002441820688545704,NEUTRAL
3825,33,-79, 77351517 2020 2004  Snowflakes? I didn't hear anyone who was afraid of a mask or a vaccine...',0.0011321903439238667,0.16866886615753174,0.8301024436950684,9.645347745390609e-05,NEUTRAL
3826,33,-79,COVID-19Vaccine Informed - Understanding the common side effects of your COVID-19 vaccine will help you be prepared for the few days after your immunization. Be sure to drink plenty of fluids and if your symptoms worsen call 911 for immediate medical care. ,0.10704221576452255,0.0017457313369959593,0.891132116317749,7.992178143467754e-05,NEUTRAL
3827,33,-79,$JNJ plans to deliver 20 million doses of its COVID19 vaccine in the U.S. in March ,0.021835168823599815,0.005836234427988529,0.9722212553024292,0.00010737836419139057,NEUTRAL
3828,33,-79,"According to the Nuremberg Code, all you have to do is SAY NO TO THE VACCINE AND MASKS. PROVE ME WRONG ",0.030574802309274673,0.5445178151130676,0.4242548644542694,0.0006525361095555127,NEGATIVE
3829,33,-79,RT : COVID-19 Vaccine Update: WCH is continuing preparations to open a COVID-19 Vaccination Clinic. 'WCH is conducting staff tra',0.0049325041472911835,0.014089277945458889,0.9809517860412598,2.6426894692122005e-05,NEUTRAL
3830,33,-79,COVID19 Vaccine FACT: The two COVID-19 vaccines available to us are designed to help your body's immune system fight the coronavirus. More Facts vs Myths @ ,0.015708986669778824,0.0020662706810981035,0.9822074770927429,1.7198757632286288e-05,NEUTRAL
3831,33,-79,"RT : Mask on, mask off! Hypocrite NOMASK vaccine ",0.005432928912341595,0.7163910269737244,0.277269184589386,0.000906860048417002,NEGATIVE
3832,33,-79,"Mask on, mask off! Hypocrite NOMASK vaccine ",0.06146533414721489,0.6865790486335754,0.2417287975549698,0.010226812213659286,NEGATIVE
3833,33,-79, I never claimed it was a vaccine! Move along...',0.0418398380279541,0.4934168756008148,0.41651588678359985,0.048227448016405106,NEGATIVE
3834,33,-79,"RT _Starr: If BJP comes to power, everyone in West Bengal will get 18,000 in their accounts. Just like everyone in Bihar has got free'",0.13861386477947235,0.15733204782009125,0.7036425471305847,0.00041147880256175995,NEUTRAL
3835,33,-79,"Thalidomide was first marketed in 1957. It was promoted for anxiety, trouble sleeping, tension and morning sickness. Initially thought to be safe in pregnancy, concerns regarding birth defects arose in 1961 and it was removed from the market in Europe that year. vaccine ?!? ",0.025670181959867477,0.028177864849567413,0.9401857256889343,0.005966144148260355,NEUTRAL
3836,33,-79,RT : We Have Another Fauci Reversal...This Time on the COVID Vaccine,0.019959311932325363,0.2289845049381256,0.750904381275177,0.00015179015463218093,NEUTRAL
3837,33,-79,RT : We Have Another Fauci Reversal...This Time on the COVID Vaccine,0.019959311932325363,0.2289845049381256,0.750904381275177,0.00015179015463218093,NEUTRAL
3838,33,-79,We Have Another Fauci Reversal...This Time on the COVID Vaccine,0.026623671874403954,0.25969791412353516,0.7132254242897034,0.000453021697467193,NEUTRAL
3839,33,-79,"RT _Starr: If BJP comes to power, everyone in West Bengal will get 18,000 in their accounts. Just like everyone in Bihar has got free'34,-112:",0.13291670382022858,0.11173846572637558,0.7549620270729065,0.0003828419139608741,NEUTRAL
3840,33,-79, Keep that fear alive.  Wonder what his cut is of the vaccine profits............',0.22383248805999756,0.4356287717819214,0.2867242395877838,0.05381448566913605,NEGATIVE
3841,33,-79,Kudos to  for the well organized process for administering the vaccine at the Arizona State Fairgrounds. And staff had a good sense of humor too. maskupaz COVID19Vaccine',0.9966084957122803,0.00018711444863583893,0.0031815478578209877,2.286838753207121e-05,POSITIVE
3842,33,-79,Got my first dose of the vaccine this morning! Woot woot ',0.6371546387672424,0.04342154785990715,0.31432002782821655,0.00510379858314991,POSITIVE
3843,33,-79, Fix the damn system !!!! No appointments available anywhere. My husband is a cancer patient. He needs the vaccine!!!',0.011129102669656277,0.9717303514480591,0.015404308214783669,0.0017361980862915516,NEGATIVE
3844,33,-79,"_Archer  So basically it will be open vaccine season for all white collar workers, but not blue collar workers. Sounds just like Arizona! '",0.06370685249567032,0.5067455172538757,0.42831599712371826,0.0012315724743530154,NEGATIVE
3845,33,-79, I'm trying to sign up to volunteer at one of the vaccine pods to skip the line haha. Had a few buddies do it and they are fully vaccinated... jealous.',0.13661380112171173,0.6393532752990723,0.21577535569667816,0.008257539942860603,NEGATIVE
3846,33,-79,_fosters _sdcollins That's great to hear Harry. Which vaccine are you getting?',0.6333982944488525,0.010518886148929596,0.3491363227367401,0.006946534849703312,POSITIVE
3847,33,-79,Fascinating story. Kudos  and  for eligible covid19 vaccine recipients turned away because of lack of clear state guidelines and resulting doubts about 'fake' paperwork. ,0.9879790544509888,0.006698219571262598,0.002552580554038286,0.0027701512444764376,POSITIVE
3848,33,-79, What is jandj vaccine made with. Pfizer and moderna are mRNA vaccines. What is jandj?',0.003331444226205349,0.1490606963634491,0.8465187549591064,0.0010891020065173507,NEUTRAL
3849,33,-79,"Alaska relied on IHS and primary care to get out the vaccine - and in March they anticipate having 100,000 vaccines available ",0.04791133850812912,0.31786084175109863,0.6039211750030518,0.03030664101243019,NEUTRAL
3850,33,-79,RT 1995: A vaccine is on its way in and quarantine is on its way out! That means you need to get back to swinging and be sure you'r',0.06793992221355438,0.5358196496963501,0.3789355158805847,0.01730496622622013,NEGATIVE
3851,33,-79,RT 1995: The hopes for a FULL SEASON of SLOW PITCH SOFTBALL are high with a vaccine on the way! Get back to practicing today! PopTo',0.6093721389770508,0.04832996800541878,0.34190475940704346,0.0003930887905880809,POSITIVE
3852,33,-79,RT 1995: The vaccine is here and schools are opening that means hopes are high for a FULL SOFTBALL SEASON AHEAD!!! PopToss will mak',0.6334714889526367,0.10999007523059845,0.25495845079421997,0.0015799119137227535,POSITIVE
3853,33,-79, The vaccine is WORKING! Sore arm is better than the virus.',0.9706235527992249,0.004837206099182367,0.021876027807593346,0.0026631338987499475,POSITIVE
3854,33,-79,"Everyone Agreed' on Vaccine Passports, Says Merkel at EU Summit ",0.028144942596554756,0.07598952203989029,0.8958293795585632,3.615227251430042e-05,NEUTRAL
3855,33,-79,RT 1995: The vaccine is here which means there is a strong promise for a full softball season ahead. Don't wait for your season to',0.9320635199546814,0.002138113835826516,0.06555157899856567,0.00024680656497366726,POSITIVE
3856,33,-79,Important paper on the effectiveness of the vaccine for first responders. ,0.39085471630096436,0.00371395330876112,0.6045308113098145,0.0009005063911899924,NEUTRAL
3857,33,-79,This Vaccine Finder should work across the US. Please check it out. Hope it helps. ,0.4325729310512543,0.05873745679855347,0.5057969093322754,0.00289273913949728,NEUTRAL
3858,33,-79,Got vaccinated for my moms safety only for my sister to tell me she thinks the vaccine kills lmfaooo imma give this woman more anxiety ',0.06441935151815414,0.2284775972366333,0.07958219945430756,0.6275207996368408,MIXED
3859,33,-79,"How does the one-dose Johnson and Johnson COVID19 vaccine compare to the current two-dose vaccines we have?COVID19Vaccine34,-111:",0.0038885027170181274,0.029821081086993217,0.96617591381073,0.0001144407142419368,NEUTRAL
3860,33,-79,"I get that people working out in the field should get priority, but it is troubling to me that COVID will certainly kill me and I can't get the vaccine. Meanwhile, I'm hearing of young healthy people getting it.'34,-110:",0.01162775233387947,0.7496616840362549,0.12354211509227753,0.11516838520765305,NEGATIVE
3861,33,-79,"Want to work in ShowLow, AZ? View our latest opening: ",0.003882049350067973,0.00024638394825160503,0.9958629608154297,8.54443078424083e-06,NEUTRAL
3862,33,-79,"What great progress.  Vaccine now available to those aged 95 and up. Be sure to book your appointment online great-grandma! Thx  ! 34,-109:",0.9466602206230164,0.00036531491787172854,0.05293341726064682,4.105142943444662e-05,POSITIVE
3863,33,-79,"today my grandma got the first dose of the covid vaccine '34,-107:",0.011847231537103653,0.006060430780053139,0.9817973375320435,0.0002950729103758931,NEUTRAL
3864,33,-79,"The fact that I, cohost of this morning's Zoom meeting with my peers, don't know when or how I will be able to get a vaccine!!!!! ",0.35419702529907227,0.2546907663345337,0.38772112131118774,0.0033910723868757486,NEUTRAL
3865,33,-79," Sounds like that SNL bit where OJ Simpson confessed he already got the vaccine, before 97% of the population.'34,-106:",0.016560900956392288,0.5988807082176208,0.38357654213905334,0.0009818588150665164,NEGATIVE
