Latitude,Longitude,Tweets
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,"RT : Adding to this: Of the manuscripts/papers on this COVID vaccine topic, this is the first to also show a very nice boos'"
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission 
31,-81,RT : Nice work. Consistent with all the other pre-prints observing strong vaccine responses with 1-dose in people with prev'
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : One footnote on the JandJ trial data today.The analysis for deaths and hospitalizations (H) was post-hoc (not pre-planned) an'
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,"RT : For a high dose infusion of hope, a great twofer Our chance to stop it for good'Summer will feel like summer again, sort'"
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,"RT : For a high dose infusion of hope, a great twofer Our chance to stop it for good'Summer will feel like summer again, sort'"
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission 
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission 
31,-81,"We're hiring in Oceanside, CA! Click the link in our bio to apply to this job and more: Pharmacy Technician COVID 19 Vaccine Support at CVS Health cvspharmtech pharmtech'"
31,-81,"RT : For a high dose infusion of hope, a great twofer Our chance to stop it for good'Summer will feel like summer again, sort'"
31,-81,"RT : And another on the same important topic, similar finding:'at least one order of magnitude greater than reported after a con'33,-117:"
31,-81,Real or fake? Forged documents add another headache to COVID-19 vaccine rollout - Los Angeles Times - Any documents COULD be fake! WTF?! 
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,Brazil prosecutors seek to stop purchase of Indian vaccine 
31,-81,"Your best protection from COVID-19 will be a combination of getting a COVID-19 vaccine, wearing a mask, staying at least 6 feet away from others, avoiding crowds, and washing your hands often. No one tool alone is going to stop the pandemic. Learn more:"
31,-81,RT _tcs: Now how much fun is this? You walk up to your vaccine site and here's Tammy sharing off the excitement of getting your'
31,-81,RT : Chief Muns along with other members of CVFD administering the COVID 19 vaccine 
31,-81,RT : As many as half a million additional people in San Diego County will become eligible on Saturday for the COVID-19 vacci'
31,-81,Getting my Covid 19 vaccine next Friday! 
31,-81,Now how much fun is this? You walk up to your vaccine site and here's Tammy sharing off the excitement of getting your first (or second) shot! TGIF!! 
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,update: my father received his second vaccine yesterday. he got the moderna shot. he worked out this morning. keep moving and grooving '
31,-81,RT :     Exactly. Someone in my family just got the vaccine. I was happy fo'
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,    Exactly. Someone in my family just got the vaccine. I was happy for them and thought about what a great job Pfizer and Moderna did to have it ready in record time. Neither Biden or Trump once crossed my mind regarding the vaccine.'
31,-81,RT : Chief Muns along with other members of CVFD administering the COVID 19 vaccine 
31,-81,   The  put together this helpful resource for childcare staff and the COVID19 vaccine. But if you work at a K-12 school site then your school/district leader will be notified when you're eligible. 
31,-81,  She seemed to think she was when she was complaining about how even with her 'celebrity status' she doesnknow where to get the vaccine!'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission 
31,-81,RT @_chismosa_: This vaccine rollout has been so racist and classist'
31,-81,"Nothing like driving an hour, waiting in line for over an hour, driving back an hour to get my vaccine and having forgotten my breast pump !!!!!!!!'"
31,-81,RT : Given the COVID-19 vaccine appointments in San Diego are sometimes difficult to navigate with all the various websites - I m'
31,-81, fr fr im anti social af but also some people are just dumb even if we share some ethical stances. the anti-vaccine vegans on FB were so ridiculous '
31,-81,"San Diego County Has Nearly 100,000 Vaccine Doses Available After New Shipment - Times of San Diego "
31,-81,WATCH LIVE: Gov. Gavin Newsom provides an update on the state's efforts to combat the coronavirus and bolster COVID-19 vaccines. 
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : New on 1-dose  vaccine after prior covid'We show that individuals with previous SARSCoV2 infection generate strong'
31,-81,"_huff Bullshit.Again this Ahole puts HGH, Testerone, Botox and who knows what else, but he won't put an FDA approved vaccine...'"
31,-81,RT : Summary of the 5 Phase 3 vaccine trials.One theme: 100% protection from death and hospitalizationsThat is impressive! http'
31,-81,"RT : Adding to this: Of the manuscripts/papers on this COVID vaccine topic, this is the first to also show a very nice boos'"
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission'
31,-81,"   Okay, I can gladly reword that. They didn't take any money to develop the vaccine like Moderna or JandJ, just upfront payment to provide doses once their vaccines were ready. There, fixed it.'"
31,-81,"Starting tomorrow, employees of K-12 schools in San Diego County can get the COVID19 vaccine. You can make an appointment through "
31,-81,RT : As many as half a million additional people in San Diego County will become eligible on Saturday for the COVID-19 vacci'
31,-81,RT 52: ICYMI  is expanding vaccine eligibility beginning tomorrow. Learn about appointments and get an update'
31,-81,"ICYMI  is expanding vaccine eligibility beginning tomorrow. Learn about appointments and get an update on San Diego County's COVID-19 metrics, here. More supplies arrive daily, so check back frequently as appointment availability changes. "
31,-81,RT : Some of the best evidence we have yet on vaccine suppression of transmission 
31,-81,"RT : Nice work. Consistent with all the other pre-prints observing strong vaccine responses with 1-dose in people with prev'33,-116:"
31,-81,"8   I did my research. The mRNA vaccines (and yes they do meet the legal definition of a vaccine) instruct our body to produce the spike protein, and then our body recognizes enough of the virus to fight it off. What I said was accurate. I trust the vaccine more than the virus.'"
31,-81,RT :   I'm not too terribly keen on taking the AstraZeneca vaccine if it's the 60% effective one.  I t'
31,-81,"  A vaccine is your body learning to recognize and fight off the virus, minus the getting sick from it. People are so strange about vaccines.'"
31,-81,RT :   I'm not too terribly keen on taking the AstraZeneca vaccine if it's the 60% effective one.  I t'
31,-81,  I'm not too terribly keen on taking the AstraZeneca vaccine if it's the 60% effective one.  I think I'd prefer the Pfizer or the Moderna.  Will we have a choice?'
31,-81,"RT : Bruh iv done drugs that didnt even have names just numbers, i aint afraid of no vaccine '"
31,-81,"This is what I was confused about before reading:  'itimportant to distinguish this practice from what we commonly refer to as a 'booster,' because itnot driven by waning immunity but by elements of the pathogen targeted by the vaccine.' "
31,-81,"didn't I read last year that it was going to be nearly impossible to make a vaccine for any type of coronavirusand yet, here we are, damn'"
31,-81,"RT 2: Moderna C19 mRNA vaccine with NIAID scientist patent holders who receive kickbacks from the vaccine sales, pushed by pu"
31,-81,"RT 2: C19 vaccinating the entire population, without regard to who actually needs the vaccination, what the efficacy for curbi'"
31,-81,RT 70:   The thalidomide Community called. They said wait for the side effects. 'Not a vaccine' you reply.'
31,-81,The thalidomide Community called. They said wait for the side effects. 'Not a vaccine' you reply. No. But big pharma and 'the science' made that too!!! 
31,-81,  The thalidomide Community called. They said wait for the side effects. 'Not a vaccine' you reply. No. But big pharma and 'the science' made that too!!!'
31,-81," You spoke to the left loving, Trump hating  ? And ya gran says the vaccine doesn't hurt? And we should get it? Oh Harry. Silly child. Divorce the yank. Save yerself. Love from the UK.'"
31,-81,Javascript saves lives. 
31,-81,"RT : Bruh iv done drugs that didnt even have names just numbers, i aint afraid of no vaccine '"
31,-81,"RT : Bruh iv done drugs that didnt even have names just numbers, i aint afraid of no vaccine '"
31,-81," Hi! It was cloudy today but sunny yesterday  Unfortunately ME/CFS isn't included in the vulnerable people vaccine schedule, so I will have to wait until my age group (July-Sept). It's scary because COVID-19 can make ME/CFS worse and some take longer to recover from virus'.'"
31,-81,RT :  They gave xbox the vaccine and it's dying on us too'
31,-81, They gave xbox the vaccine and it's dying on us too'
31,-81,"He got the first vaccine!! And I got through again and scheduled my mom for Saturday!!!! Big week for vaccines, we love vaccines'"
31,-81,"RT : 'a vaccine race that serves no one, experts say, and it could prolong the pandemic for everyone across the globe'Article'"
31,-81,"RT : 'a vaccine race that serves no one, experts say, and it could prolong the pandemic for everyone across the globe'Article'"
31,-81,Yet many people with underlying illnesses are being left out of stage 3 vaccine schedule.How exactly are they being protected. 
31,-81,"RT : 'a vaccine race that serves no one, experts say, and it could prolong the pandemic for everyone across the globe'Article'"
31,-81,"'a vaccine race that serves no one, experts say, and it could prolong the pandemic for everyone across the globe'Article by  in   "
31,-81,"For more details on the COVID-19 vaccine, including group phases and immunization dates, visit the BCCDC vaccine page:"
31,-81,"Johnson and Johnson's one-shot Covid vaccine effective, FDA review says | US news | The Guardian "
31,-81,RT _Eifert: Have you received the COVID Vaccine yet? 
31,-81,'Dozens and Dozens' of Teachers in Northern Italy Call in Sick After Taking AstraZeneca's Vaccine 
31,-81,"UK Government: Over 240 Deaths, 8 Miscarriages and Over 100,000 Side Effects Reported Shortly After Receiving the COVID Experimental mRNA Injection "
31,-81,BREAKING NEWS: First Scientific Study of Real-World COVID-19 Vaccine Effectiveness  Here Are the Results - 
31,-81,REPORTEDLY is not news - write HAS or DOES NOT HAVE  
31,-81,RT 70:  It's not a vaccine. I'm working on a film set and the on site medic told me today it shouldn't be called a vaccine'
31,-81,RT 70:  It's not a vaccine. I'm working on a film set and the on site medic told me today it shouldn't be called a vaccine'
31,-81,RT 70:  It's not a vaccine. I'm working on a film set and the on site medic told me today it shouldn't be called a vaccine'
31,-81, It's not a vaccine. I'm working on a film set and the on site medic told me today it shouldn't be called a vaccine because it isn't. He even went on to say we have no idea of the longer term side effects! A former ambulance worker! He knows!!!'
31,-81, 'Public health experts have warned the public that a first dose of any coronavirus vaccinedoesnimmediately ensure full immunity.' '
31,-81,Wether high or low for covid vaccine many of us do not care. It's just a bio warfare. Capital gain for Pharmaceutical companies and yet for the life threading of the people. Kayo na lang mag pa vaccine no! 
31,-81,"If any of you out there are pregnant and nervous about the vaccine, this thread and replies gives you people to follow,  to share your feelings with, or just to give them some encouragement. 33,-115:"
31,-81,"Want to work at CVS Health? We're hiring in Yuma, AZ! Click the link in our bio for details on this job and more: Pharmacy Technician COVID 19 Vaccine Support cvspharmtech pharmtech'"
31,-81,"RT 2: Moderna C19 mRNA vaccine with NIAID scientist patent holders who receive kickbacks from the vaccine sales, pushed by pu"
31,-81,"RT 2: C19 vaccinating the entire population, without regard to who actually needs the vaccination, what the efficacy for curbi'"
31,-81,California Governor Gavin Newsom said last week that at least 10% of the state's vaccines would go to education workers starting in March. 
31,-81,California Governor Gavin Newsom said last week that at least 10% of the state's vaccines would go to education workers starting in March. 
31,-81, We can make this work for everyone. Labor shortages can be filled. Also jobs are being created to build more housing as we speak. What we are lacking is covid vaccine and good masks for workers. Thats what will cause issues.'
31,-81,"Johnson and Johnson's one-shot Covid vaccine effective, FDA review says | US news | The Guardian "
31,-81,The Arizona Senate voted on Wednesday to allow dog owners to show their pet has rabies rather than giving them a vaccine for the disease. 
31,-81,The Arizona Senate voted on Wednesday to allow dog owners to show their pet has rabies rather than giving them a vaccine for the disease. 
31,-81,"The codes were shared over email and passed on, leading some people to sign up for shots that were not eligible because of their age or occupation.  "
31,-81,"The codes were shared over email and passed on, leading some people to sign up for shots that were not eligible because of their age or occupation.  "
31,-81,RT _colleen: How is this possible with a deadly virus killing Americans  half a million Americans living in cardboard boxes unde'
31,-81,How is this possible with a deadly virus killing Americans  half a million Americans living in cardboard boxes under freeways 15% unemployment in NYC no money jobs schools closed  food lines and not enough Vaccine to go around  RidiculousDecision  
31,-81,COVID-19 Vaccine Update for the week of 2/22/2021 
31,-81,"RT 2: C19 vaccinating the entire population, without regard to who actually needs the vaccination, what the efficacy for curbi'"
31,-81,"Newsom has said the state would set aside 10% of first vaccine doses for educators, school staff, and childcare providers starting in March. "
31,-81,"Newsom has said the state would set aside 10% of first vaccine doses for educators, school staff, and childcare providers starting in March. "
31,-81,737 'Caution in proceeding to application of a SARS-CoV vaccine in humans is indicated'Isure Pfizer and BNTech and Moddo and JnJ jumped into devving this new 'vaccine' LAST JAN thattheyalREADY worked out ALL the gshat killed ALL of the animals in the  trialright 
31,-81,"Want to work at CVS Health? We're hiring in Calexico, CA! Click the link in our bio for details on this job and more: Pharmacy Technician COVID Vaccine Support cvspharmtech pharmtech'"
31,-81,_funkadelic  737 'Caution in proceeding to application of SARS-CoV vaccine in humans is indicated' 
31,-81, Gracias a Dios amiga!   The vaccine situation is getting better here in Yuma.'
31,-81,"67121669 1 Oh, I see. Crikey! Is that the Oxford or Pfizer vaccine, or both? Better start lobbying your local MP. Good luck!'"
31,-81,States will receive about 14.5 million doses of the coronavirus vaccine this week. 
31,-81,States will receive about 14.5 million doses of the coronavirus vaccine this week. 
31,-81,Got my first shot of the Phizor COVID19 Vaccine today!! Sign up at 
31,-81, after the pandemic or after I get my vaccine let's go on a date'
31,-81,"RT 2: C19 vaccinating the entire population, without regard to who actually needs the vaccination, what the efficacy for curbi'"
31,-81,"RT 2: We are seeing far less C19 cases in the Imperial Valley as predicted by those following the science, like Dr. Batychara.'"
31,-81, _rose1 Russia agreed to send thousands of Sputnik V vaccines to vaccine-less Palestine and Israel blocked that. Let's start with that.'
31,-81,"China is sharing their vaccines with the rest of the world while the US is hoarding vaccines and technology for future profits. In the end, China's vaccine strategy will win over hearts and minds while the US isolates itself even more in the world. "
31,-81,This is just going to further push people away from getting the vaccine and make people doubt it's effectiveness 
31,-81,---Meghan google any 
31,-81,Yuma Albertsons Location To Offer COVID-19 Vaccine This WeekCOVID19Vaccine PfizerCovidVaccine 
31,-81,Yuma Albertsons Location To Offer COVID-19 Vaccine This WeekCOVID19Vaccine PfizerCovidVaccine 
31,-81,We're hiring! Click to apply: Pharmacy Technician COVID 19 Vaccine Support - 
31,-81,"RT 2: We are seeing far less C19 cases in the Imperial Valley as predicted by those following the science, like Dr. Batychara.'"
31,-81,"  Let him convince the dipsticks who have their heads up his butt to not take the vaccine... then let him figure out that dead people can't vote. He is a human shaped golgothan shart demon, you can't reason with pure evil.'"
31,-81," She has 'underlying conditions,' so maybe she shouldn't get the vaccine. '"
31,-81,"RT 2: Moderna C19 mRNA vaccine with NIAID scientist patent holders who receive kickbacks from the vaccine sales, pushed by pu"
31,-81,"RT 2: Why has there been no public discussion of government agency promulgation of public vaccine policies which use has direc'33,-114:"
31,-81,"Want to work at CVS Health? We're hiring in Yuma, AZ! Click the link in our bio for details on this job and more: Pharmacy Technician COVID 19 Vaccine Support cvspharmtech pharmtech'"
31,-81,California Governor Gavin Newsom said last week that at least 10% of the state's vaccines would go to education workers starting in March. 
31,-81,California Governor Gavin Newsom said last week that at least 10% of the state's vaccines would go to education workers starting in March. 
31,-81, We can make this work for everyone. Labor shortages can be filled. Also jobs are being created to build more housing as we speak. What we are lacking is covid vaccine and good masks for workers. Thats what will cause issues.'
31,-81,The Arizona Senate voted on Wednesday to allow dog owners to show their pet has rabies rather than giving them a vaccine for the disease. 
31,-81,The Arizona Senate voted on Wednesday to allow dog owners to show their pet has rabies rather than giving them a vaccine for the disease. 
31,-81,"The codes were shared over email and passed on, leading some people to sign up for shots that were not eligible because of their age or occupation.  "
31,-81,"The codes were shared over email and passed on, leading some people to sign up for shots that were not eligible because of their age or occupation.  "
31,-81,RT _colleen: How is this possible with a deadly virus killing Americans  half a million Americans living in cardboard boxes unde'
31,-81,How is this possible with a deadly virus killing Americans  half a million Americans living in cardboard boxes under freeways 15% unemployment in NYC no money jobs schools closed  food lines and not enough Vaccine to go around  RidiculousDecision  
31,-81,"Newsom has said the state would set aside 10% of first vaccine doses for educators, school staff, and childcare providers starting in March. "
31,-81,"Newsom has said the state would set aside 10% of first vaccine doses for educators, school staff, and childcare providers starting in March. "
31,-81,737 'Caution in proceeding to application of a SARS-CoV vaccine in humans is indicated'Isure Pfizer and BNTech and Moddo and JnJ jumped into devving this new 'vaccine' LAST JAN thattheyalREADY worked out ALL the gshat killed ALL of the animals in the  trialright 
31,-81,_funkadelic  737 'Caution in proceeding to application of SARS-CoV vaccine in humans is indicated' 
31,-81, Gracias a Dios amiga!   The vaccine situation is getting better here in Yuma.'
31,-81,States will receive about 14.5 million doses of the coronavirus vaccine this week. 
31,-81,States will receive about 14.5 million doses of the coronavirus vaccine this week. 
31,-81,Got my first shot of the Phizor COVID19 Vaccine today!! Sign up at 
31,-81, after the pandemic or after I get my vaccine let's go on a date'
31,-81, _rose1 Russia agreed to send thousands of Sputnik V vaccines to vaccine-less Palestine and Israel blocked that. Let's start with that.'
31,-81,"China is sharing their vaccines with the rest of the world while the US is hoarding vaccines and technology for future profits. In the end, China's vaccine strategy will win over hearts and minds while the US isolates itself even more in the world. "
31,-81,This is just going to further push people away from getting the vaccine and make people doubt it's effectiveness 
31,-81,Yuma Albertsons Location To Offer COVID-19 Vaccine This WeekCOVID19Vaccine PfizerCovidVaccine 
31,-81,Yuma Albertsons Location To Offer COVID-19 Vaccine This WeekCOVID19Vaccine PfizerCovidVaccine 
31,-81,We're hiring! Click to apply: Pharmacy Technician COVID 19 Vaccine Support - 
31,-81,"  Let him convince the dipsticks who have their heads up his butt to not take the vaccine... then let him figure out that dead people can't vote. He is a human shaped golgothan shart demon, you can't reason with pure evil.'"
31,-81,My second covid vaccine kicked my ass tbh '
31,-81,It's amazing how much damage one man did to public health around the world. Interesting podcast. 
31,-81,Yuma County on Friday responded to claims by the Gadsden Elementary School District (GESD) that health officials canceled a coronavirus vaccine clinic planned for its teachers. 
31,-81,Yuma County on Friday responded to claims by the Gadsden Elementary School District (GESD) that health officials canceled a coronavirus vaccine clinic planned for its teachers. 
31,-81,Yuma County on Friday responded to claims by the Gadsden Elementary School District (GESD) that health officials canceled a coronavirus vaccine clinic planned for its teachers. 
31,-81,California Gov. Gavin Newsom has spent the past two weeks doing a vaccination roadshow. 
31,-81,"California Gov. Gavin Newsom has spent the past two weeks doing a vaccination roadshow. 33,-113:"
31,-81,"Still irritated at the bass-ackward signup process for vaccine.  First, find a location. Then fill in insurance id, group, and birthday.  Then find out there are no appointments.  Repeat next loc. Come back tomorrow. Look, if you have no openings, just tell me up front.'"
31,-81,Not all health care workers in Arizona are opting to get a COVID-19 vaccine 
31,-81,Data shows far more white seniors in Arizona are getting COVID-19 vaccines than seniors of color. The inequity could get worse 
31,-81,COVID-19 vaccination inequality could get worse in Arizona 
31,-81,__Latte I'm part of their clinical trial. I got either their vaccine or some saline a few months ago.'
31,-81,Are you hesitant about the COVID-19 vaccine? No worries...BlackGirlMagic got this!
31,-81,"Had there been an actual plan for rolling out the vaccine, you'd register ONCE, then as you qualified you'd get an email with 2-3 options for location.   /end rant'"
31,-81,Medicaid in Arizona will pay for members' rides to and from COVID-19 vaccine appointments 
31,-81,Arizona COVID-19 updates: Medicaid program will pay for transportation for vaccine appointments 
31,-81,"  The less optimistic take is that COVID nationalism leaves a lot of time and space for new, vaccine-evading variants to develop.'"
31,-81,"Getting my mother her covid vaccine, fingers crossed her side affects are mild.'"
31,-81,Arizona tribal communities are getting the COVID-19 vaccines 'in arms' at a high rate 
31,-81,"Lesko you just donget it do you? It looks to me as though you donhave a clue what could be offensive or racist about your recent comments over vaccine distribution. Right there is a 'perfect' example of how you can broach the subject without talking about a specific'33,-112:"
31,-81,RT : Josie and Albert were so close to getting the COVID-19 vaccine.The couple had an appointment to get the first dose on the'
31,-81,RT : Josie and Albert were so close to getting the COVID-19 vaccine.The couple had an appointment to get the first dose on the'
31,-81,Josie and Albert were so close to getting the COVID-19 vaccine.The couple had an appointment to get the first dose on the day they were hospitalized.They died of COVID-19 just six days apart without getting to say goodbye.
31,-81,Associate professor of public history Mark Tebeau () spoke about the many disparities within the COVID-19 pandemic with  from . Check out the full article here: 
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list for any persons eligible for the covid-19 vaccine ??? 
31,-81,Is there a database where you can get an update on when you qualify for a COVID vaccine yet?Should there be?'
31,-81,RT : put them in charge of vaccine distribution 
31,-81,"The challenges facing seniors attempting to get their COVID19 vaccine also speak to the country's fragmented approach, which has left many confused and enlisting family members to hunt down appointments on their behalf. "
31,-81,"RT _Tail: I was still concerned about the side effects of my first vaccine shot Tuesday...I woke up this morning, with a brief'"
31,-81,"Great coverage by    with  on ?s regarding COVID vaccine mandates in AZ. Pleased to comment for  with Jen Piatt, JD, on these critical legal issues. "
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list for any persons eligible for the covid-19 vaccine ??? 
31,-81,RT : Still feeling hesitant about getting the COVID-19 vaccine? We've busted some myths for you. 
31,-81,RT : Are you eligible to get your COVID19  vaccine ? has a new tool to to help you figure it out. 
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81," Trumpism is a disease. Education, intelligence, wisdom is the vaccine.'"
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81,"  My now cloth masks, the N95s are done for me, stay on to protect others until everyone who wants and can get the vaccine gets one.  After that, the anti-vaxers and Q's are on their own, and my masks come off!'"
31,-81,RT : CC:   are the issues I continuously keep bringing up. Updates???
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81, Glad you remember your first vaccine shots. Powerful baby memory.'
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81,CC:   are the issues I continuously keep bringing up. Updates???
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81,"Gonna be honest. I don't know where to get the vaccine here and I'm not concerned about doing so...yet. Why? Currently only the elderly and those in professions that warrant getting it are eligible. I'm a youthful 40, healthy, and work from home. I can wait. "
31,-81,RT : Don't be a dupe or a selfish dolt. Get the damn vaccine 
31,-81,If I can get the vaccine from a drive through then I should be able to get pasta and wine simultaneously from a drive through'
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81,Every ABC market now has a customized 'vaccine tracker' that helps users find where shots are available. MORE on how to make reporting more 'actionable and meaningful.' 
31,-81,RT : Are you eligible to get your COVID19  vaccine ? has a new tool to to help you figure it out. 
31,-81,RT : Guess who's getting thousands of COVID vaccines instead of the American citizens? The illegals at the Arizona/Mexico border.'
31,-81,This is one reason I say DO NOT GET THE VACCINE! 
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81,Still wondering if the vaccine is safe?  Stop believing the myths floating around the internet and check out the FACTS from our trusted friends at Valleywise Health.
31,-81,RT : Are you eligible to get your COVID19  vaccine ? has a new tool to to help you figure it out. 
31,-81,10 4dodgers Did we bomb Syria with the vaccine?'
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81,"RT : Vaccine mega-sites are getting good press, yet they don't come close to reaching our most vulnerable communities. The hea'"
31,-81,Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 
31,-81,Are you eligible to get your COVID19  vaccine ? has a new tool to to help you figure it out. 
31,-81,"Question : Why aren't Ordained Ministers or any other members of the Clergy on any list of any persons eligible for the covid-19 vaccine ??? 33,-111:"
31,-81,Tony Blair calls for vaccine passports: Ex-PM says scheme would make public feelsafe' 
31,-81,"RT : With the shipment of vaccines that arrived this week, we are able to open appointments for MODERNA COVID vaccine at the Fl'"
31,-81,Care homes can refuse to hire staff or renew contracts of workers who won't accept thevaccine 
31,-81,"RT : With the shipment of vaccines that arrived this week, we are able to open appointments for MODERNA COVID vaccine at the Fl'"
31,-81,Justice Secretary Robert Buckland hails Queen for using her immense power' in vaccineintervention 
31,-81,Police fury over Covid vaccine roll-out snub: JCVI says jab will be offered to people based onage 
31,-81,Single dose of Pfizer's Covid vaccine stops three-quarters of people from spreadingdisease 
31,-81,JCVI set to unveil Covid vaccine priority list once over-50s arejabbed 
31,-81,Emmanuel Macron says he WOULD take Oxfordvaccine 
31,-81,Dozens of doses of Pfizer's Covid-19 vaccine is thrown out because it wasn't storedcorrectly 
31,-81,Vaccine passports WILL be here by summer' say EU leaders as Britons' hopes of beach holidaysrise 
31,-81,"RT : With the shipment of vaccines that arrived this week, we are able to open appointments for MODERNA COVID vaccine at the Fl'"
31,-81,"FDA says Pfizer COVID vaccine can be shipped, stored at freezertemps "
31,-81,"Prisoners will NOT jump vaccine queue, Downing Streetsays "
31,-81," 666 1 But let's not let facts stand in the way of your position. A person receiving the vaccine is still able to contract the virus and pass it on. 99.96% of people who haven't had the vaccine, who have had CV19, have survived. Why then do we need a vaccine?'"
31,-81," 666 1 Hysterical. You run a strawman on safety and now you are using an 'appeal to authority' argument. The science is not settled with many practioners, medically qualified, questioning the safety and efficacy of CV19 vaccine.'"
31,-81,"RT : With the shipment of vaccines that arrived this week, we are able to open appointments for MODERNA COVID vaccine at the Fl'"
31,-81,"RT : With the shipment of vaccines that arrived this week, we are able to open appointments for MODERNA COVID vaccine at the Fl'"
31,-81,"RT : With the shipment of vaccines that arrived this week, we are able to open appointments for MODERNA COVID vaccine at the Fl'"
31,-81,"With the shipment of vaccines that arrived this week, we are able to open appointments for MODERNA COVID vaccine at the Florence Library site for Monday 3/1/21, and Tuesday 3/2/21. Please schedule online at "
31,-81,Queen intervenes in vaccine rollout to encourage Britons to getjabbed 
31,-81,Joe Biden reveals 50% of over-65s have had at least their first vaccineshot 
31,-81,Kamala Harris says she suffered side effects of second dose of Modernavaccine 
31,-81,Covid US: Florida county commissioner investigated over VIP vaccinelist' 
31,-81," 666 1 The original question (which you purposefully ignored), 'Whatthe long term health impacts of the CVD19 vaccine?' If you donknow, just say so.'"
31,-81,People receiving the JandJ vaccine may not need to be watched for allergicreactions 
31,-81,Latinos make up a smaller percentage of population getting vaccinated. Webinars for Latino Families on the safety of the COVID vaccine.  Latinos COVIDVaccine 
31,-81,Angela Merkel says she's too old for AstraZenecavaccine 
31,-81, 666 1 What's the long term health impacts of the CVD19 vaccine?'
